Date,GS-PIQ: NY Demand Forecast (Mod) Multi-Day (Details)(4252)-MW,GS-PIQ: PJM-E Demand Forecast (Mod) Multi-Day (Details)(4354)-MW,GS-PIQ: MISO Demand Forecast (Zonal Sum) Multi-Day (Details)(47581)-MW,WBI: Temp New York City NY (NYC)(5708)-Deg,PJM: Southern Forecasted Factored Weather Temp(6177)-F,PJM: Western Forecasted Factored Weather Temp(6024)-F,PJM: COMED Forecasted Factored Weather Temp(6804)-F,GS-PIQ: MISO Forecasted Factored Weather Temp(6882)-F,PJM: Tie-Flows MISO imports 5Min(7732)-MW,PJM: InterTieFlow-NYIS(6096)-MW,PJM: InterTieSched- Total Exports(5806)-MW
11/12/2021,17828.054054054053,31925.486486486487,79571.91891891892,53.945945945945944,55.351351351351354,50.108108108108105,48.648648648648646,50.567567567567565,3013.9756756756756,-1124.0929729729728,5464.405405405405
11/12/2021,16797.945945945947,30048.945945945947,75638.00027027026,53.189189189189186,54.513513513513516,49.24324324324324,47.86486486486486,49.567567567567565,2994.4932432432433,-995.7408108108107,5303.081081081081
11/13/2021,15983.837837837838,28456.405405405407,71755.54054054055,52.86486486486486,53.67567567567568,48.432432432432435,47.513513513513516,48.78378378378378,2826.944864864864,-926.815135135135,4810.72972972973
11/13/2021,15330.891891891892,27264.054054054053,68606.27027027027,51.945945945945944,52.891891891891895,47.83783783783784,46.91891891891892,48.189189189189186,2903.961891891892,-913.2313513513512,4874.243243243243
11/13/2021,14905.45945945946,26565.864864864863,66719.1081081081,51.91891891891892,52.270270270270274,47.270270270270274,46.37837837837838,47.4054054054054,3109.618648648648,-965.8910810810813,5150.594594594595
11/13/2021,14654.945945945947,26181.27027027027,65589.64864864865,51.270270270270274,51.7027027027027,46.810810810810814,45.513513513513516,46.86486486486486,3134.1659459459465,-944.6635135135136,5148.783783783784
11/13/2021,14610.0,26177.513513513513,65177.75675675676,50.567567567567565,51.37837837837838,46.270270270270274,44.91891891891892,46.16216216216216,3097.543243243243,-910.3245945945946,5041.972972972973
11/13/2021,14794.567567567568,26650.405405405407,65452.729999999996,50.0,50.810810810810814,45.91891891891892,44.21621621621622,45.62162162162162,2998.9075675675676,-846.6375675675674,4854.972972972973
11/13/2021,15230.891891891892,27507.405405405407,66596.0,49.972972972972975,50.54054054054054,45.4054054054054,43.513513513513516,45.24324324324324,2899.9748648648647,-854.5678378378379,4627.675675675676
11/13/2021,15851.27027027027,28586.37837837838,68537.35162162161,49.7027027027027,50.45945945945946,45.16216216216216,43.0,44.75675675675676,2729.6302702702706,-855.461891891892,4592.486486486487
11/13/2021,16518.486486486487,29631.162162162163,71150.27027027027,50.2972972972973,52.027027027027025,45.67567567567568,43.027027027027025,44.83783783783784,2680.0213513513518,-980.2313513513515,4782.135135135135
