Date,GS-PIQ: NY Demand Forecast (Mod) Multi-Day (Details)(4252)-MW,GS-PIQ: PJM-E Demand Forecast (Mod) Multi-Day (Details)(4354)-MW,GS-PIQ: MISO Demand Forecast (Zonal Sum) Multi-Day (Details)(47581)-MW,WBI: Temp New York City NY (NYC)(5708)-Deg,PJM: Southern Forecasted Factored Weather Temp(6177)-F,PJM: Western Forecasted Factored Weather Temp(6024)-F,PJM: COMED Forecasted Factored Weather Temp(6804)-F,GS-PIQ: MISO Forecasted Factored Weather Temp(6882)-F,PJM: Tie-Flows MISO imports 5Min(7732)-MW,PJM: InterTieFlow-NYIS(6096)-MW,PJM: InterTieSched- Total Exports(5806)-MW
7/2/2021,2029.2896151960028,3941.050095197072,7079.574271548139,17.223273241203053,15.691708948668717,17.17477723212073,21.397706929992815,19.992228219715493,1081.1498609525358,760.5737038145838,1799.4035669655257
7/2/2021,1896.0179082509749,3751.5323135619788,6925.81261189239,17.011081002595848,15.821308852740792,17.08084468799057,21.28118626601651,19.84451573621298,1076.569024064307,754.3606736362779,1707.9340635649357
7/2/2021,1801.9742072359256,3663.9652710564146,6926.700427390432,17.180983271809158,15.790054649234941,17.09999736578664,21.149652663999177,19.851324265022594,1086.0962650842832,765.0067023821684,1617.118043332806
7/2/2021,1731.1117333474847,3686.308837488436,7103.424846371507,17.10166561966895,15.723540623209828,17.114567140550434,21.10882712475003,19.722245484907827,1071.8905765272393,734.7969577718396,2771.389375205206
7/2/2021,1669.4395091691028,3774.409187504015,7433.372133882495,17.27545777805733,15.66738545408795,17.0226399324626,20.969841063637904,19.692988950736094,1074.281060272362,775.7895980524594,2115.70559804546
7/2/2021,1614.4936505752348,3874.965149315334,7791.36526150187,17.164458005384816,15.612759469685628,16.96574007629306,20.793312912132635,19.716230109474008,1119.0685076237535,824.2700380503209,1605.078081984664
7/2/2021,1718.2861638390857,3925.1384063506616,8213.628806695266,17.367992029798582,15.822874687090303,17.177093833141647,20.8534857486193,19.60660396190321,1129.689507690647,805.5146607335938,1689.1773119889276
7/2/2021,1949.03087259857,3971.464380341881,7977.766728224775,17.202294001641725,16.146662649436724,17.87540293336154,21.03418496012947,20.063562658375172,1108.1017130873624,753.1107727414469,1577.0786320423101
7/2/2021,2250.2346871264663,4285.817516738992,7393.563843797679,17.67843395289942,16.03964682498559,18.383061141630815,21.787500893750874,20.450555621430567,1066.3018259552193,714.8557306191922,1559.3152307670514
7/2/2021,2577.5959928006755,4889.640648316567,7181.398253604717,18.500953631780316,16.094409900025223,19.006360560132013,22.090552109272707,20.81049198304971,1073.4614182371408,727.284398814218,1607.1704940662007
7/2/2021,2875.6205464259406,5619.517968090657,7847.111383468734,18.374768900101373,16.250063524939357,19.573914737173492,22.343449369551916,21.031793464570164,1061.698835540469,690.0224286981231,2084.4111961257872
7/2/2021,3138.4143274894386,6336.879750553338,9124.359614124594,18.987628341370865,16.49319634047705,19.957086092044737,22.457166435780007,21.1047722425856,1145.591804947977,732.8078008437666,1765.333676104319
7/2/2021,3360.0016000371593,6966.74484168821,10539.758081470178,19.320708832488258,16.712998663445287,20.20581042113319,22.45549485647667,21.137828833818496,1158.4634442029903,766.4502184191188,1881.4466540436413
7/2/2021,3502.5369169152727,7403.194462071299,11805.64404695327,19.628417531089326,16.850740264078823,20.332631800037994,22.59049203382543,21.111494385646758,1137.028070281384,750.5885574476347,1884.1829256463654
7/2/2021,3546.050642286098,7639.345196712516,12701.058610853526,19.408830534133248,16.90140993105776,20.5094279938919,22.79442005372336,21.09057401571404,1171.8092341319882,756.050964883255,1921.4426273688919
7/2/2021,3449.244977660461,7561.07415337615,13116.268042753978,19.43295241695506,17.09749467975716,20.74476669778056,23.063139604321186,21.231740079107674,1124.9730430445331,800.3965358358805,1877.393714477376
7/2/2021,3230.012655122617,7121.7334904086665,12809.380493221362,19.388628598199496,17.710086028790123,20.87194619910032,23.303391342207,21.456079869430088,1197.248856256755,821.6597592659609,1889.4425624232922
7/2/2021,3014.613172959772,6631.57768008692,11890.496823207302,19.52041358543785,18.107080558896477,21.105341395851315,23.815103593290516,21.778712365801436,1171.3322250525453,793.4854585360137,1947.2153074206901
7/2/2021,2790.065921326115,6038.093821107164,10716.267407061077,19.292866938708578,17.90230411127273,20.8441953665878,23.651847917444215,22.12512194364182,1116.9577099037201,776.4478040929608,1833.0210401502857
7/2/2021,2662.7774290459647,5650.350317875409,9687.092294084647,19.176750187342694,17.35709563172274,20.413848858684762,23.11308535688637,21.897762717045136,1063.449857087672,766.1622525608391,1755.8406523361955
7/2/2021,2574.130272375343,5332.134660202658,9067.967026847855,18.987351566754096,16.634338015118043,19.803918682806067,22.468028669919228,21.16423693226205,1046.744637118283,750.6015362933158,1730.5963248659812
7/2/2021,2383.1160500714414,4847.036560974489,8563.628382676156,19.10198643821856,16.377858047810587,19.401866725457957,21.99901035175121,20.577145548372815,1036.6115178298219,723.4426161296986,1791.2471363000989
7/2/2021,2180.168073871905,4440.039276264878,7759.750599407353,19.138149564907476,16.434417850659933,19.172325839033675,21.890081673572524,20.362739038281205,846.2243679494295,726.5538527351735,1608.7430631531076
7/3/2021,2021.1685359590263,4192.43811628256,7344.0940655838685,18.97390336775776,16.59660951662861,19.250599616260942,21.480768687908338,20.098555966833842,810.1023740985582,752.442739540217,1309.6911138943465
7/3/2021,1895.8186854200974,4077.331895478449,7076.08884691037,19.14556221562983,16.44989662882717,19.417222472035714,21.583659429168968,20.12300761405797,898.598186676948,756.0228627097132,1589.4300761489849
7/3/2021,1784.1784071635288,4019.9523916622734,7144.604023642928,19.276321655766615,16.35313196072621,19.348627066780974,21.651727351352307,20.03116940539788,968.9980288053628,758.819675694444,1587.9582183745588
7/3/2021,1706.8429424907063,4021.9497251447096,7320.677018692468,19.4531469157287,16.497247017583227,19.334537085855565,21.636673627100024,19.983551794972332,982.9129814074181,776.4596783807909,1560.9514394741416
7/3/2021,1671.3617867542087,4087.4401159162203,7540.394700859149,19.207262140110416,16.573659408416304,19.293995393859156,21.570785771473382,19.95065233340825,996.2236805419367,763.7861283856984,1491.3370303650809
7/3/2021,1639.0174316160103,4224.899344359576,7865.958686543624,19.320397971516467,16.589551326458867,19.137482677803863,21.650166967710195,19.868108660407056,1002.2900952856953,708.6476941267368,1399.7966417084083
7/3/2021,1626.317940485053,4388.045252346043,8329.11151390778,19.04014251593267,16.60086107973284,19.253368333675855,21.678998569559862,19.89612665459928,1119.6924285778503,697.647766307672,1342.799977949352
7/3/2021,1669.700116931325,4481.408467530364,8764.22918440746,19.027560223214333,16.80210733243931,19.27219285440599,21.343747458109505,19.851399902225495,1154.1108909591312,758.1390500753139,1474.1619770345912
7/3/2021,1752.3490523298144,4354.2361781597465,8624.920336664793,19.453455655408305,17.335715359541034,19.75271296985985,21.745352615222405,20.158419131019723,1120.0697032257565,782.3629144249921,1471.4621821349858
7/3/2021,1880.3906205589003,4311.579701863984,7828.165149900324,19.73061826951445,17.40309937533738,20.22456508884759,22.563058117010467,20.67694455271464,1083.6641078203513,758.7691049928111,1517.8496787057493
7/3/2021,2053.9508895678973,4555.689039335665,6966.483145024466,20.007468575479482,17.629742136736084,20.652530765671962,23.126009433369866,21.0702742378085,1113.1187175832074,733.4807648650556,1657.7753409557886
7/3/2021,2234.87594230138,4942.095696095875,7235.117030733578,20.362739038281198,17.833143890548886,20.976785395420467,23.577455257011863,21.33090498566593,1152.142209110344,720.7227604820573,1774.6069890162908
7/3/2021,2397.831432373442,5411.213812253393,8370.789670826358,20.619351533393523,18.285769586467215,21.107048763564922,23.892307179139117,21.546269787175266,1171.048677852847,733.7394053186849,1743.1514917307452
7/3/2021,2533.848136111728,5818.173895044127,9804.251416111798,20.590567536410262,18.478134143939997,21.21536216027413,23.9611484832559,21.656477160494102,1176.9287653806114,727.7020213881726,1771.085466523208
7/3/2021,2637.651107778732,6100.867090197279,11121.6435041268,20.506975301980436,18.44026961688858,21.3507108278121,24.008288108440755,21.64288368989711,1173.2273522847563,736.4510374679961,1768.2393777418818
7/3/2021,2654.010975534626,6206.92398393458,12089.888760768137,20.14992604253225,18.31506050881189,21.335163209809036,24.12427160517972,21.716125116836352,1207.7046183028242,738.2951869937514,1789.7644656049977
7/3/2021,2588.17422255657,6077.06165069158,12602.931877837686,19.76509952312811,18.480490483981434,21.567896841699106,24.075113937655846,21.70191173544334,1135.328856603313,755.8001666349613,1716.5074141123603
7/3/2021,2486.3245812691907,5692.470056605073,12437.55383129281,20.048776856792372,19.07055809844552,21.667428954019382,24.259483146236295,21.90410440510614,1170.4610336835103,727.6645890426072,1732.2136690360098
7/3/2021,2272.8897641284484,5304.238146266843,11658.209378305419,20.336692973074094,19.550811600397424,21.937051630386296,24.507828007263992,22.329668920835214,1183.4227247395072,729.4944927880595,1864.6615795651246
7/3/2021,2128.096091104197,4890.88996181867,10496.760456282525,20.245527441422265,19.495244665419424,21.77516148407763,24.32148298386705,22.60102445258414,1110.7954261578157,751.4905514352104,1858.7381528932528
7/3/2021,2070.4901245492215,4668.730267675818,9414.859652101502,20.054093513960357,18.990988854129146,21.283161724071288,23.718728424561004,22.240529245976624,1121.0881901168032,726.3734347803852,1800.65586024288
7/3/2021,2018.5805187831397,4525.999075743789,8691.848271016139,19.48989111965112,18.581732448315492,20.665140891076643,23.078824323005108,21.371552195459333,1082.3944315126855,725.0896169240192,1830.1477549107356
7/3/2021,1939.0988735599437,4332.948489667756,8112.102400664014,19.674834156838504,18.45959795761426,20.19689120667867,22.46101059607508,20.793096278641436,1116.2548613231108,668.1421610850264,1864.4404066716722
7/3/2021,1852.9672389409864,4183.48322332956,7517.051135706044,19.7554493185495,18.434324623493108,19.8525344256879,22.092251301476008,20.43832735879396,1091.6661693667115,657.993997027689,1789.256075385327
7/4/2021,1755.8710961532195,4071.485678733518,7057.968151204949,19.62933546533888,18.248205308933727,19.960998007149872,22.13024509009666,20.12390298802575,1105.4366199139129,667.6624555727104,1714.6537205457491
7/4/2021,1690.513334547128,4044.4051474158514,7161.168622695194,19.36071090121137,18.094131142232783,19.682490359264293,21.592172334358633,19.60549753074797,1327.3367014069643,690.9300010021128,1925.7880478555157
7/4/2021,1622.5999962245003,4125.419358062871,7103.727899319311,19.577979908491507,18.283182840380253,19.627614303405373,21.78832786680132,19.66433792900708,1492.3037237939363,643.4037222459939,2028.5883792214504
7/4/2021,1590.1951929204474,4176.941196750453,7139.631104916116,19.17140728123153,18.20385010733055,19.03872411358009,21.432951933213218,19.416160835430407,1460.9912618969647,644.8148274982417,1999.0534132949897
7/4/2021,1542.0698128839072,4325.804716748946,7274.1261759144045,19.227576542552104,18.329033074700188,19.30200941787066,21.185403496778665,19.34676451754395,1484.81975569402,608.0574291756295,1960.8324846944556
7/4/2021,1531.2559546982345,4474.0513922350465,7510.3412020674195,18.917435591785935,18.250797012503085,19.144934800842975,20.775541464017802,19.20472132891601,1454.428400426424,628.5994349942378,1878.0869307674552
7/4/2021,1530.452094681213,4676.753433117269,7858.071676115401,18.67390464564696,18.286303313925668,18.91628467289033,20.60492812564662,19.111102381449225,1366.0951874208638,660.3084801581522,1759.8531670766372
7/4/2021,1557.0697478596455,4731.988064602822,8101.423944185579,18.822946190841208,18.43375445489342,18.90651888784544,20.246231992889676,19.00489900489309,1334.9181655929438,666.77214392483,1765.3911348080512
7/4/2021,1574.0969259013668,4369.397699713116,7756.699833454065,18.87162256241201,18.53355045565994,19.155872401105817,20.583347010974045,19.39157118526071,1331.5210627337456,713.7391904059363,1747.7075400780432
7/4/2021,1628.851783813873,3957.577798734097,6932.863363444341,18.7448491423476,18.02367478770223,19.32537114701733,21.607889783616095,20.07781408965175,1214.1334064178159,738.9329075848915,1674.0382062294505
7/4/2021,1730.8658342101612,3829.935054608959,6448.800791282483,18.57805544571724,17.82442734592643,19.399312702601936,22.385980705167505,20.549617679820393,1149.159519189239,748.6341854604892,1548.688924828316
7/4/2021,1852.815670380733,4005.7462530149796,7263.355901196601,18.303210306050335,17.557114006927566,19.643405085762577,22.713914720318947,20.82895449477351,1256.774009077106,791.2680534590822,1696.4534866693023
7/4/2021,2005.2565800794557,4349.973948870941,8662.665112154886,18.378404875444605,17.79297867390646,19.61793473746314,23.197869323305145,20.889851265288748,1299.2402299605906,794.1999528542316,1744.2589923610633
7/4/2021,2161.8105392952007,4745.18529986238,10206.88146263061,18.243514623718365,17.81064903980815,19.665979526856812,23.3866828972588,21.159944310967447,1242.0195730937166,833.1485971097329,1743.2775795091325
7/4/2021,2289.3916770073997,5116.30699868614,11564.03049657971,18.250714741855692,17.755809437160814,19.87619337456404,23.65327625250839,21.10509239318619,1153.2976273457955,809.0977697378387,1698.551640567833
7/4/2021,2341.8963357602843,5364.0548041049515,12544.810285137442,17.73791514337674,17.706779211082665,20.005742418858887,23.895354945846453,21.2343565454171,1109.866441798237,826.0967817513695,1668.3808711535958
7/4/2021,2320.6544002382916,5399.070494326101,13005.505709208404,18.30722957344051,17.793906910038693,20.32369436280108,23.877597023981277,21.37151706692209,1134.0608167740352,810.106005617776,1655.1812022592305
7/4/2021,2258.2696653370213,5215.961623483987,12747.291425107702,18.255321327129717,18.07927986288061,20.558055200666082,24.15844843177291,21.435670924605738,1096.9529082331799,790.1095753360338,1878.6018353700858
7/4/2021,2121.587467294568,4880.022910151508,11828.488944057883,18.116199841487088,18.582378879056492,20.852009646705667,24.528374205012884,21.981530603843016,1147.1188974948454,796.0726462403996,1707.6325101700863
7/4/2021,1986.69699437218,4364.62456806082,10640.009018742374,17.86586659496789,18.319609933295744,20.67821531439763,24.401914954639395,22.22567165420384,1113.4162114457513,741.950316293111,2712.4561080574445
7/4/2021,1975.16951946678,4135.760374692528,9593.289134442619,17.749888973133274,17.56361239837866,20.209302707315658,23.9460730478802,21.858815334043324,1089.9749843259963,746.683599420292,1610.4236787022617
7/4/2021,2015.06789988356,4054.8584629620145,9029.242151661087,17.67044834588938,16.894079137671575,19.597986658865786,23.208190798080754,21.161895610408475,1100.6090616751442,697.4213696380243,1556.3220464647773
7/4/2021,1935.6303890471963,3823.6877381552645,8595.769242008644,17.550869865423557,16.581086587809388,19.18653494310848,22.72392740872221,20.626777837654714,1075.8295257004797,698.4296595119912,1563.654091741079
7/4/2021,1822.9460415136452,3598.940592575667,7805.078031806125,17.66743156596732,16.643226760367032,19.23835008814722,22.321362934266435,20.349240565475448,990.9359237347529,750.4126572492696,1429.7299278768235
7/5/2021,1707.593358085167,3449.9005493347627,7192.606307327201,17.599694578294514,16.903541928534665,19.11546235121978,22.042444723064854,20.120769004820495,881.1408531277793,723.2219336216729,1071.6350597107212
7/5/2021,1588.642499428677,3408.802010332316,6791.25752770221,17.743628048861268,17.0525596257509,19.051849594539966,21.664379643676526,19.908423979445114,992.505067931252,733.200546633787,1246.4212511969763
7/5/2021,1513.0532130515192,3458.971888947426,6610.611804516432,17.653360618905992,17.135916655949277,18.90254761417906,21.526957748597685,19.732254353262867,1020.0349271030915,736.6853570509212,1187.4153650889184
7/5/2021,1469.3870108612257,3551.3854482584834,6571.532340460586,17.420992824491684,17.230115405210647,18.935008173606224,21.075725045326106,19.530103044401088,1031.222678044545,722.9683749532772,1137.4664685022442
7/5/2021,1453.8665419913623,3717.4008405079226,6672.691537112077,17.607797549226145,17.27467552269549,18.906399761772523,20.964935691018194,19.40391743983705,1048.030381607075,739.1788978491779,1191.040762988026
7/5/2021,1436.3671161971417,3999.6560195565307,6939.073994002949,17.78099163892901,17.19360695491555,18.875123053115985,20.777131399430225,19.307687245933607,1114.1412922884294,743.3750869052456,1203.4759735528246
7/5/2021,1483.5676437067013,4336.011405821186,7429.6595090950395,17.80997459838714,17.298908990229773,18.836143456140384,20.764336195931175,19.184852320478207,1152.2303394893056,786.0119392582128,1204.762310675938
7/5/2021,1582.1049307843055,4439.075712203911,8033.177052265095,18.08646234397761,17.504825589503007,18.994704493589744,20.581304382620893,19.11318429288573,1250.6502490026257,758.6720473500591,1640.8261638577073
7/5/2021,1701.1687913774917,4126.010207177114,7774.162622353211,18.25832320796098,18.100777279944047,19.436815320154437,20.874427938071552,19.46726674380548,1220.544053935374,717.4503821310362,1304.468664628245
7/5/2021,1862.7431437317168,3951.5730032102024,6913.627055435338,18.861395819298526,17.83971006645723,19.830361651852012,21.77309274236362,20.099041556041207,1107.073458451994,690.0154648087426,1377.8777284412918
7/5/2021,2073.7447587213637,4179.034483012816,6706.342216677982,19.075163481917052,17.73101488603766,20.17211973032122,22.333131638191016,20.345624700275106,1112.5742960955158,691.0447067297811,1502.885630784731
7/5/2021,2327.4105321763263,4767.789395434662,7624.32089051557,19.277801576778245,17.95861943502374,20.333887158312034,22.555603633138595,20.560501799183648,1097.9256727110667,715.9402788228855,1612.5166470262984
7/5/2021,2599.4591866507676,5439.28401847464,9196.71929887351,19.677237958963993,18.198934067719506,20.526222882591565,22.844098862788456,20.632964382735192,1054.5690122603023,724.568509551881,1631.577006619218
7/5/2021,2840.288516040994,6088.620010366109,10841.479984071055,19.57959040328373,18.495312286538365,20.67222389683415,22.96553757080194,20.714707313865162,1138.0289833697734,721.5115925630391,1690.247237899008
7/5/2021,3020.2214566397497,6561.4411686922995,12329.488323987625,19.831724516473532,18.683229460215465,20.708110146167982,23.251529705239477,20.79547912292362,1186.5158420095536,716.6475613562764,1710.7157722583413
7/5/2021,3105.2676014921594,6824.481672779412,13412.465474821509,19.834752769253697,18.663609788310794,20.819148324005397,23.59842973347773,20.77442120918358,1171.0249470194442,751.6772469352854,1739.560098512361
7/5/2021,3038.048049892143,6717.428784250077,13921.766781607637,19.92655433253746,18.79600462305193,20.962070708983124,23.944317286787072,20.942506740803232,1177.7103314320811,789.6157942644967,1621.8944008311532
7/5/2021,2846.55468216554,6291.781679039471,13590.339554571636,19.95464075566603,19.346803322481943,21.23495757997704,24.31774769284468,21.24262811540158,1210.465037723478,766.9818000671426,1581.011606440541
7/5/2021,2620.1731959121666,5784.960450159527,12555.579407954545,19.89767366848239,20.072802928774486,21.676643579596835,24.612034703621166,21.814705622157298,1203.2218358212247,722.8575477512779,1629.2252156480097
7/5/2021,2414.7587600771567,5146.35941236144,11309.097724659177,20.070184660643076,19.816652081007522,21.39904014013056,24.528833312321726,22.209215412734633,1233.0893178850151,775.5578125708229,1741.5645558239012
7/5/2021,2351.0520528595835,4910.728133413645,10163.681790097078,19.80653424501114,19.06721160942413,20.784429087480184,24.041193376764365,21.841807721994186,1175.973481225319,763.5160250825177,1761.5062282581325
7/5/2021,2332.3381645494337,4750.62959664975,9503.634820216528,19.400667150535984,18.539828079710592,20.194660787552845,23.413536548195662,21.171543029128365,1156.1849783186901,726.0797782324667,1748.1884411658332
7/5/2021,2201.448764714652,4320.395856904824,8872.313764215558,19.443419106385228,18.224616227417144,19.723615820153796,22.849323657202458,20.692841605098458,1119.7353873122206,696.2719977688511,1640.3854816867067
7/5/2021,2055.96610785213,3936.688170181789,7924.5472552657075,18.9054467261664,18.174454897212485,19.55545744583634,22.665242403583807,20.371548787463357,1049.4219012570627,690.8477010188302,1501.5113652183522
7/6/2021,1892.7470491039999,3654.7934760876497,7281.957821263861,18.765304064593163,17.820004280374143,19.313713250421827,22.429535975674668,19.936197028318908,961.0900166163623,610.8341113204981,1176.0737787371306
7/6/2021,1710.6020163259066,3507.35542661256,6779.307509775226,18.819635455520352,18.10828290893176,19.150894411404323,22.263066818031703,19.817296112871333,1177.4238375946811,623.495916592609,1587.6211968113064
