time,0
2021-08-20,2.113507931853248
2021-08-21,2.116372343595163
2021-08-22,2.1195350695521427
2021-08-23,2.1224883824515683
2021-08-24,2.1265200069347583
2021-08-25,2.129157046954835
2021-08-26,2.1321501082036702
2021-08-27,2.134358093648322
2021-08-28,2.1368948827382432
2021-08-29,2.138874133532935
2021-08-30,2.1422611718524225
2021-08-31,2.144953278333759
2021-09-01,2.147691316482828
2021-09-02,2.149974490573934
2021-09-03,2.1526962937843312
2021-09-04,2.155241977779499
2021-09-05,2.15774841920488
2021-09-06,2.161738134415757
2021-09-07,2.164364747852446
2021-09-08,2.1674952040407622
2021-09-09,2.1703396675710454
2021-09-10,2.172779385121299
2021-09-11,2.1759482638433805
2021-09-12,2.1781913759221068
2021-09-13,2.1818894721862283
2021-09-14,2.183630381102533
2021-09-15,2.186527101253007
2021-09-16,2.189306897395784
2021-09-17,2.1911733293422713
2021-09-18,2.1936150619090546
2021-09-19,2.1950921411716906
2021-09-20,2.197094928512104
2021-09-21,2.2022963027877083
2021-09-22,2.2059696274193383
2021-09-23,2.207946025692443
2021-09-24,2.2117832314693318
2021-09-25,2.214791424703171
2021-09-26,2.2190013667115
2021-09-27,2.2246823083782274
2021-09-28,2.228998997395203
2021-09-29,2.2337656025127464
2021-09-30,2.2380843513652713
2021-10-01,2.2417829157045976
2021-10-02,2.2467380963041426
2021-10-03,2.2498182618686853
2021-10-04,2.252020810103226
2021-10-05,2.2527902269016455
2021-10-06,2.2587120731358237
2021-10-07,2.2606303410905912
2021-10-08,2.2637130286128664
2021-10-09,2.265724322405954
2021-10-10,2.268298805071269
2021-10-11,2.2735148968391594
2021-10-12,2.2776125778805296
2021-10-13,2.280782458808617
2021-10-14,2.2839910216062136
2021-10-15,2.2851296778075074
2021-10-16,2.2865904633008727
2021-10-17,2.2868060160229513
2021-10-18,2.2943113573239584
2021-10-19,2.3013228523006597
2021-10-20,2.3037001401383455
2021-10-21,2.305923871262942
2021-10-22,2.309174322023429
2021-10-23,2.312781364559455
2021-10-24,2.3154810706957263
2021-10-25,2.320206305845542
2021-10-26,2.3236943350407566
2021-10-27,2.3280918168979055
2021-10-28,2.333386128345602
2021-10-29,2.336016977301464
2021-10-30,2.3397980943894052
2021-10-31,2.3425470774154764
2021-11-01,2.3458301554446375
2021-11-02,2.3483509790429955
2021-11-03,2.3505303082562756
2021-11-04,2.355598179908993
2021-11-05,2.3579698485562597
2021-11-06,2.3615162714084033
2021-11-07,2.364308306709045
2021-11-08,2.3718863198581084
2021-11-09,2.3759108366438433
2021-11-10,2.3796084035256952
2021-11-11,2.3809036004949946
2021-11-12,2.3845599078057726
2021-11-13,2.388375528707791
2021-11-14,2.3905243029918646
2021-11-15,2.396975418267407
2021-11-16,2.4003408710002887
2021-11-17,2.406604006070848
2021-11-18,2.4092098301427147
2021-11-19,2.4131245174875886
2021-11-20,2.4169707187019167
2021-11-21,2.4200087352370354
2021-11-22,2.423146291205919
2021-11-23,2.423783519976007
2021-11-24,2.4254298831406502
2021-11-25,2.4291428486357405
2021-11-26,2.4318031604803627
2021-11-27,2.4348282824432923
2021-11-28,2.437940589014205
2021-11-29,2.4407050080421024
2021-11-30,2.4447765592147728
2021-12-01,2.4463569040709183
2021-12-02,2.4521180257224096
2021-12-03,2.4544146218172225
2021-12-04,2.4580517883027393
2021-12-05,2.460889812684553
2021-12-06,2.4775566240485323
2021-12-07,2.468296660080774
2021-12-08,2.474630605980413
2021-12-09,2.4795436888511087
2021-12-10,2.4818189679309133
2021-12-11,2.4891306697345787
2021-12-12,2.4884470155743923
2021-12-13,2.497273111664713
2021-12-14,2.493183396414669
2021-12-15,2.496966148480748
2021-12-16,2.4989406154892593
2021-12-17,2.500994804703794
2021-12-18,2.5023356875161578
2021-12-19,2.503170376278313
2021-12-20,2.5059339518770654
2021-12-21,2.5160161120956435
2021-12-22,2.5074602727273456
2021-12-23,2.509807257842876
2021-12-24,2.5116097171904572
2021-12-25,2.511931628472292
2021-12-26,2.5146314299422325
2021-12-27,2.5139350947884256
2021-12-28,2.5145929440007135
2021-12-29,2.5145626731349306
2021-12-30,2.5163617214253695
2021-12-31,2.517367968170588
