Date,GS-PIQ: NY Demand Forecast (Mod) Multi-Day (Details)(4252)-MW,GS-PIQ: PJM-E Demand Forecast (Mod) Multi-Day (Details)(4354)-MW,GS-PIQ: MISO Demand Forecast (Zonal Sum) Multi-Day (Details)(47581)-MW,WBI: Temp New York City NY (NYC)(5708)-Deg,PJM: Southern Forecasted Factored Weather Temp(6177)-F,PJM: Western Forecasted Factored Weather Temp(6024)-F,PJM: COMED Forecasted Factored Weather Temp(6804)-F,GS-PIQ: MISO Forecasted Factored Weather Temp(6882)-F,PJM: Tie-Flows Exports 5Min(6553)-MW
8/14/2021 21:00,1.3595987050909921,1.6603531355166714,0.6906999837397766,1.3728530648269583,1.1475961341945518,1.030590471633011,0.9134382577741335,1.079990862151087,0.21777824098883483
8/14/2021 22:00,1.302694817937021,1.5087472975764813,0.6169060939117047,1.3778061808305495,1.163973697359085,1.0103240739672739,0.8928384574805541,1.0281479050495304,0.3574490862941462
8/14/2021 23:00,1.3430029890667676,1.2836645690944475,0.49283266955326227,1.3667115115750967,1.1494421207156793,0.9747547056919823,0.8441262229985004,0.9944220956799292,0.630998735706145
8/15/2021 0:00,1.2408871258324479,1.0323212244205895,0.3127689819819674,1.3520855348060732,1.2085601669144477,0.9545641980039797,0.8316855656353245,0.9924999630964936,0.12710935562355993
8/15/2021 1:00,0.823854395965687,0.7397288473451543,0.09650732995835912,1.3442851309682673,1.2609497131603515,0.9506178321069352,0.8019475393928007,1.0684436030353301,-0.15772310792009178
8/15/2021 2:00,0.6270216983684982,0.4744218755273904,-0.09328181738381933,1.2576180860693675,1.1515530002551884,0.9129443162030142,0.7281359525086831,0.9854579619379467,-0.25457655530067197
8/15/2021 3:00,0.47249615296044956,0.31262244164974984,-0.23845769830148708,1.2170902736063751,1.1459724722030373,0.9133431833536367,0.6843045564777621,0.94709191197742,-0.4365276760197181
8/15/2021 4:00,0.31098953079867603,0.08060365608406928,-0.39377256897682095,1.168085817250809,1.207654274228386,0.9143425571178481,0.7029317092854178,1.0016340644868946,-0.40692817329674985
8/15/2021 5:00,0.11564433792910812,-0.075540699769239,-0.5099671138739623,1.2300964450157486,1.2454102532704876,0.8964335653630165,0.7389146212116361,0.9837108057093703,-0.22931855360178707
8/15/2021 6:00,-0.09691536562287525,-0.20189565896931488,-0.6069228482274281,1.1940350837388998,1.2577719840447295,0.9144130359851653,0.7660198418327877,0.9602455674751998,-0.3464585062355718
